,time,instance_events_type,collection_id,scheduling_class,collection_type,priority,alloc_collection_id,instance_index,machine_id,resource_request
200,1.95687E+11,6,2.76227E+11,2,0,103,0,371,21738065016,"{'cpus': 0.048583984375, 'memory': 0.0041656494140625}"
201,1.29376E+12,2,7.98206E+11,2,0,360,6.98303E+11,616,13227342207,"{'cpus': 0.01214599609375, 'memory': 0.0013027191162109375}"
202,1.05458E+12,5,2.76843E+11,2,0,360,2.71642E+11,763,1.83302E+11,"{'cpus': 0.020294189453125, 'memory': 0.0013027191162109375}"
203,1.86679E+12,3,3.23374E+11,1,0,200,0,1019,1188233255,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
204,8.00842E+11,3,7.96037E+11,0,0,0,0,4543,13245337127,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
205,2.49109E+12,6,3.24695E+11,3,1,200,0,107,1.78302E+11,"{'cpus': 0.06591796875, 'memory': 0.009765625}"
206,1.70689E+12,3,7.54423E+11,0,0,0,0,4417,27365851963,"{'cpus': 0.0081024169921875, 'memory': 0.002475738525390625}"
207,1.43858E+12,3,2.3411E+11,0,0,0,0,3107,36402471732,"{'cpus': 0.0141754150390625, 'memory': 0.00390625}"
208,0,2,13439396863,3,0,200,0,3070,6863743879,"{'cpus': 0.09716796875, 'memory': 0.0106201171875}"
209,0,2,1.28058E+11,2,0,205,1.28055E+11,1105,1.23344E+11,"{'cpus': 0.0089263916015625, 'memory': 0.00031757354736328125}"
210,98450159172,3,1.28074E+11,2,0,0,0,280,27366538522,"{'cpus': 0.002513885498046875, 'memory': 0.00022792816162109375}"
211,2.49359E+12,3,3.26996E+11,0,0,0,0,72765,10625459687,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
212,2.22333E+12,5,2.97446E+11,1,0,103,0,45,5708699161,"{'cpus': 0.00096893310546875, 'memory': 0.0012493133544921875}"
213,2.13116E+12,2,93247928673,3,0,200,0,18310,6317169981,"{'cpus': 0.03521728515625, 'memory': 0.0106201171875}"
214,4.5464E+11,3,14423004927,2,0,0,0,1348,19314659191,"{'cpus': 0.0012416839599609375, 'memory': 0.000209808349609375}"
215,1.14619E+12,0,1.98451E+11,3,0,200,0,687,18828128815,"{'cpus': 0.00405120849609375, 'memory': 0.0123748779296875}"
216,0,2,4578802523,3,0,200,4578801694,1223,11339615,"{'cpus': 0.0081024169921875, 'memory': 0.0014705657958984375}"
217,1.4425E+12,2,7.55534E+11,1,0,103,0,14934,3.50544E+11,"{'cpus': 0.02423095703125, 'memory': 0.023284912109375}"
218,2.58579E+12,3,3.2803E+11,0,0,0,0,24270,841888409,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
219,2.04981E+12,4,7.74058E+11,2,0,117,0,0,34143793,"{'cpus': 0.00693511962890625, 'memory': 0.001567840576171875}"
220,1.53923E+12,6,2.34915E+11,0,0,103,0,11,34377878228,"{'cpus': 0.05694580078125, 'memory': 0.0062103271484375}"
221,1.78187E+12,6,2.86194E+11,3,1,200,0,98,2.64459E+11,"{'cpus': 0.080810546875, 'memory': 0.076171875}"
222,0,0,2.88497E+11,3,1,200,0,4511,2.78589E+11,
223,0,2,1.45249E+11,3,0,103,0,136,391504137,"{'cpus': 0.020263671875, 'memory': 0.0958251953125}"
224,1.06077E+12,5,3.83117E+11,0,0,107,0,1890,86169889318,"{'cpus': 0.00246429443359375, 'memory': 0.0016574859619140625}"
225,1.7266E+12,6,2.03075E+11,3,1,200,0,67,14244049,"{'cpus': 0.1318359375, 'memory': 0.009765625}"
226,2.62277E+12,0,7.10255E+11,1,0,103,0,9895,1.53027E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
227,1.49478E+12,5,7.56095E+11,0,0,105,0,4170,2.4705E+11,"{'cpus': 0.007293701171875, 'memory': 0.00370025634765625}"
228,25369041439,2,3.582E+11,1,0,200,0,320,35871700843,"{'cpus': 0.09716796875, 'memory': 0.0115966796875}"
229,1.45666E+12,6,7.55687E+11,0,0,105,0,6814,7367505086,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
230,1.0265E+12,3,7.96037E+11,0,0,0,0,12271,1.36097E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
231,0,2,3.15268E+11,0,0,0,0,3684,5638222820,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
232,1.24542E+12,5,3.48547E+11,2,0,360,2.71642E+11,510,19965238279,"{'cpus': 0.020172119140625, 'memory': 0.0013027191162109375}"
233,2.03434E+12,2,3.24708E+11,0,0,0,0,16009,1.73719E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
234,1.68042E+12,2,1.28074E+11,2,0,0,0,3177,1918963118,"{'cpus': 0.002391815185546875, 'memory': 0.00021457672119140625}"
235,1.25269E+11,3,3.15269E+11,1,0,200,0,6986,50295852226,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
236,8.52438E+11,3,7.96037E+11,0,0,0,0,28356,13726170729,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
237,2.96067E+11,1,7.84246E+11,1,0,105,0,2463,6.05278E+11,"{'cpus': 0.0089874267578125, 'memory': 0.016693115234375}"
238,0,2,18257405825,3,1,200,0,817,24890277115,"{'cpus': 0.015411376953125, 'memory': 0.0106048583984375}"
239,9.9643E+11,3,7.96037E+11,0,0,0,0,24593,24851571708,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
240,1.05959E+12,5,3.00836E+11,2,0,360,2.71642E+11,691,17871255735,"{'cpus': 0.020355224609375, 'memory': 0.0013027191162109375}"
241,23843207369,5,2.60726E+11,2,0,360,2.21495E+11,439,6785162727,"{'cpus': 0.00392913818359375, 'memory': 0.0013027191162109375}"
242,2.78599E+11,0,1.16647E+11,1,0,200,0,17,2154534068,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
243,7.23623E+11,1,3.46556E+11,1,0,103,0,7890,21038602631,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
244,6.49582E+11,0,2.94545E+11,1,0,103,0,2877,430508912,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
245,1.15919E+12,6,3.49011E+11,0,0,103,0,2865,11186715,"{'cpus': 0.00484466552734375, 'memory': 0.0012569427490234375}"
246,1.87791E+12,3,3.59738E+11,1,0,200,0,4804,3.09502E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
247,8.26463E+11,0,1.57857E+11,1,0,103,0,2157,1.78165E+11,"{'cpus': 0.03466796875, 'memory': 0.1041259765625}"
248,8.62214E+11,3,4.74941E+11,0,0,103,0,7879,39949865770,"{'cpus': 0.017608642578125, 'memory': 0.01019287109375}"
249,2.97829E+11,3,2.60726E+11,2,0,360,2.21495E+11,335,1.84218E+11,"{'cpus': 0.009490966796875, 'memory': 0.0013027191162109375}"
250,1.01135E+12,3,7.96037E+11,0,0,0,0,11281,2.2596E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
251,1.34642E+12,3,39516992187,2,0,0,0,1158,62185187,"{'cpus': 0.0026397705078125, 'memory': 0.00021266937255859375}"
252,6.71157E+11,4,7.47155E+11,2,0,0,0,0,7366181990,"{'cpus': 0.0149688720703125, 'memory': 0.0088958740234375}"
253,2.47417E+12,3,2.40053E+11,0,0,0,0,54043,2.10283E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
254,1.00434E+12,3,7.96037E+11,0,0,0,0,24078,13789723058,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
255,1.09077E+12,3,25911627449,2,0,0,0,1565,16457934679,"{'cpus': 0.001773834228515625, 'memory': 0.00023555755615234375}"
256,1.56187E+12,0,2.85748E+11,0,0,0,0,52759,85518728,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
257,1.49413E+12,6,3.8493E+11,0,0,105,0,674,573268344,"{'cpus': 0.003696441650390625, 'memory': 0.00650787353515625}"
258,0,2,52536205429,3,1,200,0,523,20726602563,"{'cpus': 0.0457763671875, 'memory': 0.0119171142578125}"
259,2.02433E+12,3,25911621841,2,0,0,0,2423,91351037,"{'cpus': 0.0025634765625, 'memory': 0.00024318695068359375}"
260,5.27385E+11,6,2.94471E+11,3,1,200,0,241,10632614507,"{'cpus': 0.06591796875, 'memory': 0.009765625}"
261,7.23623E+11,1,3.46556E+11,1,0,103,0,2458,19269078703,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
262,2.08247E+12,3,11501329872,3,0,200,0,221,7759378709,"{'cpus': 0.024688720703125, 'memory': 0.0029296875}"
263,73804127265,5,4.55759E+11,2,0,103,0,1848,92463598,"{'cpus': 0.00717926025390625, 'memory': 0.00722503662109375}"
264,1.72928E+12,3,14423004927,2,0,0,0,1690,18541715617,"{'cpus': 0.0011272430419921875, 'memory': 0.0002002716064453125}"
265,2.47316E+12,1,8.238E+11,1,0,105,0,859,4.63297E+11,"{'cpus': 0.00994873046875, 'memory': 0.187744140625}"
266,5.65519E+11,3,1.28074E+11,2,0,0,0,2853,291557825,"{'cpus': 0.002597808837890625, 'memory': 0.0002231597900390625}"
267,1.45705E+12,6,7.55687E+11,0,0,105,0,8657,1.45093E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
268,0,0,56150543601,0,0,103,0,6706,21888938489,"{'cpus': 0.00519561767578125, 'memory': 0.00243377685546875}"
269,7.23623E+11,1,3.46556E+11,1,0,103,0,13344,1.83597E+11,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
270,2.60387E+12,2,2.78144E+11,2,0,360,2.21495E+11,825,2.82474E+11,"{'cpus': 0.01629638671875, 'memory': 0.0013027191162109375}"
271,0,0,2399970864,3,0,200,2399969941,4570,2272276147,"{'cpus': 0.00405120849609375, 'memory': 0.001953125}"
272,2.57866E+12,0,3.30587E+11,2,0,360,3.30587E+11,1036,24270689586,"{'cpus': 0.01947021484375, 'memory': 0.0013027191162109375}"
273,2.45474E+12,2,3.85353E+11,1,0,105,0,4424,3219912351,"{'cpus': 0.00440216064453125, 'memory': 0.00572967529296875}"
274,1.68399E+11,6,7.70545E+11,3,1,107,0,14,14139142358,"{'cpus': 0.09716796875, 'memory': 0.02618408203125}"
275,0,0,1.06401E+11,0,0,105,0,102,53767998828,"{'cpus': 0.00554656982421875, 'memory': 0.00650787353515625}"
276,1.36683E+12,2,7.95459E+11,2,0,360,6.98303E+11,855,5764353265,"{'cpus': 0.0121612548828125, 'memory': 0.0013027191162109375}"
277,1.96862E+12,0,2.36368E+11,0,0,0,0,33788,34197583873,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
278,1.17428E+12,0,1.16647E+11,1,0,200,0,17,2.4705E+11,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
279,2.65271E+11,6,2.94471E+11,3,1,200,0,11,1.63611E+11,"{'cpus': 0.263671875, 'memory': 0.1019287109375}"
280,7.14461E+11,6,7.95842E+11,0,0,107,0,1916,7.49939E+11,"{'cpus': 0.0005283355712890625, 'memory': 0.003253936767578125}"
281,1.50643E+12,6,3.58931E+11,0,0,103,0,282,1.83271E+11,"{'cpus': 0.0018482208251953125, 'memory': 0.001270294189453125}"
282,0,0,3.15268E+11,0,0,0,0,2627,2.74089E+11,"{'cpus': 0.002201080322265625, 'memory': 0.003772735595703125}"
283,2.30243E+12,2,36195151947,1,0,200,36195149360,5002,10649659345,"{'cpus': 0.0, 'memory': 0.00016498565673828125}"
284,0,3,1.56608E+11,2,0,205,1.56608E+11,170,28704389553,"{'cpus': 0.0089263916015625, 'memory': 0.00031757354736328125}"
285,0,2,3.15268E+11,0,0,0,0,1357,1.94848E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
286,11713404933,6,2.94471E+11,3,1,200,0,0,10367666294,"{'cpus': 0.06591796875, 'memory': 0.009765625}"
287,1.76176E+12,0,2.3411E+11,1,0,200,0,340,28797914331,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
288,1.39892E+12,0,7.99886E+11,2,0,360,6.98303E+11,2103,80279613703,"{'cpus': 0.0117034912109375, 'memory': 0.0013027191162109375}"
289,8.01666E+11,3,7.96037E+11,0,0,0,0,3526,46522145411,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
290,1.65417E+12,3,2.61379E+11,2,0,360,2.21495E+11,646,2033517235,"{'cpus': 0.011077880859375, 'memory': 0.0013027191162109375}"
291,1.3627E+12,6,7.54919E+11,0,0,105,0,665,27366229888,"{'cpus': 0.0032196044921875, 'memory': 0.00276947021484375}"
292,2.42018E+12,0,2.9749E+11,0,0,0,0,38245,6176620901,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
293,1.61248E+12,6,2.30864E+11,0,0,103,0,134,29946143483,"{'cpus': 0.016632080078125, 'memory': 0.019561767578125}"
294,2.52695E+12,0,1.28325E+11,1,0,200,0,1267,96915341329,"{'cpus': 0.0081024169921875, 'memory': 0.00238037109375}"
295,2.19323E+12,2,1.16647E+11,1,0,200,0,40,33175571288,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
296,0,2,67769965280,3,0,200,67769962227,797,19235849683,"{'cpus': 0.0089874267578125, 'memory': 0.01336669921875}"
297,1.05249E+12,5,3.83095E+11,0,0,107,0,3396,21550979,"{'cpus': 0.002552032470703125, 'memory': 0.0016727447509765625}"
298,1.42533E+12,2,7.95459E+11,2,0,360,6.98303E+11,2053,5568091747,"{'cpus': 0.0121612548828125, 'memory': 0.0013027191162109375}"
299,1.59726E+12,2,3.14894E+11,0,0,0,0,23753,10517873375,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
300,2.60356E+12,2,3.30587E+11,2,0,360,3.30587E+11,1837,2448436664,"{'cpus': 0.01947021484375, 'memory': 0.0013027191162109375}"
301,1.45015E+12,3,4.94893E+11,0,0,103,0,5868,2603594112,"{'cpus': 0.00643157958984375, 'memory': 0.0052490234375}"
302,1.34599E+12,5,3.48547E+11,2,0,360,2.71642E+11,577,49047722748,"{'cpus': 0.020172119140625, 'memory': 0.0013027191162109375}"
303,1.45549E+12,6,7.55687E+11,0,0,105,0,8340,3.50657E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
304,3.52363E+11,3,14423004927,2,0,0,0,736,391418297,"{'cpus': 0.0012416839599609375, 'memory': 0.000213623046875}"
305,5.25588E+11,3,20866460087,1,0,119,0,158,26100258,"{'cpus': 0.0528564453125, 'memory': 0.0057373046875}"
306,1.06422E+12,0,3.00836E+11,2,0,360,2.71642E+11,464,10730045900,"{'cpus': 0.020263671875, 'memory': 0.0013027191162109375}"
307,1.66139E+12,5,7.84489E+11,1,0,105,0,6454,80278664091,"{'cpus': 0.0004405975341796875, 'memory': 0.011016845703125}"
308,1.06955E+12,2,7.35991E+11,2,0,360,6.40849E+11,1241,1.7581E+11,"{'cpus': 0.017333984375, 'memory': 0.0013027191162109375}"
309,5.67759E+11,0,2.61379E+11,2,0,360,2.21495E+11,646,447962334,"{'cpus': 0.011077880859375, 'memory': 0.0013027191162109375}"
310,70290442908,2,25911627449,2,0,0,0,1675,21937612620,"{'cpus': 0.002025604248046875, 'memory': 0.000232696533203125}"
311,1.97281E+12,0,2.36368E+11,0,0,0,0,27999,125946262,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
312,1.50643E+12,6,3.58931E+11,0,0,103,0,2213,123081564,"{'cpus': 0.0018482208251953125, 'memory': 0.0012454986572265625}"
313,2.51184E+12,3,3.26996E+11,0,0,0,0,2664,10623306675,"{'cpus': 0.0081024169921875, 'memory': 0.002605438232421875}"
314,2.20788E+12,3,14423004927,2,0,0,0,2436,144462660,"{'cpus': 0.001171112060546875, 'memory': 0.00019550323486328125}"
315,5.31127E+11,6,3.00373E+11,3,1,200,0,288,1703162,"{'cpus': 0.003238677978515625, 'memory': 0.0130615234375}"
316,0,2,2.51447E+11,3,1,200,0,2118,2.6088E+11,
317,6.52858E+11,3,2.2201E+11,0,0,0,0,46089,120995807,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
318,3.99444E+11,6,3.3293E+11,0,0,103,0,103,6322111725,"{'cpus': 0.03240966796875, 'memory': 0.0084686279296875}"
319,1.76217E+12,5,7.58264E+11,0,0,103,0,1570,294506610,"{'cpus': 0.009368896484375, 'memory': 0.002452850341796875}"
320,7.54881E+11,5,2.21495E+11,2,0,360,2.21495E+11,1265,3194205557,"{'cpus': 0.016571044921875, 'memory': 0.0013027191162109375}"
321,1.13684E+11,3,1.28074E+11,2,0,25,0,449,2.32058E+11,"{'cpus': 0.002521514892578125, 'memory': 0.00033855438232421875}"
322,2.66104E+12,0,7.10255E+11,1,0,103,0,4241,67392518723,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
323,8.60019E+11,3,7.96037E+11,0,0,0,0,24062,3647549869,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
324,2.11183E+12,0,7.51511E+11,1,0,105,0,8434,59503072778,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
325,8.1498E+11,5,3.81979E+11,0,0,200,0,3909,2.93312E+11,"{'cpus': 0.0032806396484375, 'memory': 0.0011005401611328125}"
326,2.16611E+12,1,3.30587E+11,2,1,101,0,16,23859373554,"{'cpus': 0.0117645263671875, 'memory': 0.01116943359375}"
327,1.7942E+12,3,39516992187,2,0,0,0,577,3.74841E+11,"{'cpus': 0.002246856689453125, 'memory': 0.00020885467529296875}"
328,40359598838,5,2.6029E+11,2,0,360,2.21495E+11,2008,1572307817,"{'cpus': 0.00247955322265625, 'memory': 0.0013027191162109375}"
329,1.08197E+12,6,2.84638E+11,2,0,103,0,961,1.95301E+11,"{'cpus': 0.009490966796875, 'memory': 0.0046539306640625}"
330,0,0,6553469671,3,0,200,0,42,1.39282E+11,"{'cpus': 0.03521728515625, 'memory': 0.003253936767578125}"
331,1.1002E+12,5,3.00864E+11,2,0,360,2.71642E+11,202,6322091209,"{'cpus': 0.02001953125, 'memory': 0.0013027191162109375}"
332,1.43744E+12,2,1.22697E+11,1,0,200,0,6795,1.14054E+11,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}"
333,6.96278E+11,5,7.84635E+11,2,0,360,6.98303E+11,407,5567024416,"{'cpus': 0.0117340087890625, 'memory': 0.0013027191162109375}"
334,1.73158E+12,2,25911621841,2,0,0,0,3030,30716389463,"{'cpus': 0.00244903564453125, 'memory': 0.00025272369384765625}"
335,8.76747E+11,2,2.94545E+11,1,0,103,0,449,527516996,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
336,1.2204E+12,2,2.84398E+11,1,0,117,0,10301,3656082369,"{'cpus': 0.0081024169921875, 'memory': 0.0014705657958984375}"
337,1.08723E+12,3,3.13624E+11,0,0,0,0,3341,1.63361E+11,"{'cpus': 0.0081024169921875, 'memory': 0.0078125}"
338,7.23623E+11,1,3.46556E+11,1,0,103,0,9860,1289431174,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
339,2.17802E+12,0,7.51511E+11,1,0,105,0,14479,5568838220,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
340,1.47667E+12,5,3.22067E+11,0,0,103,0,29,51955046217,"{'cpus': 0.0294189453125, 'memory': 0.004638671875}"
341,0,0,67769965280,3,0,200,67769962227,726,18835446138,"{'cpus': 0.1376953125, 'memory': 0.026031494140625}"
342,1.45684E+12,6,7.55687E+11,0,0,105,0,3957,10215990,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
343,1.45772E+12,6,7.55687E+11,0,0,105,0,7441,7.15669E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
344,1.65122E+12,1,3.30587E+11,2,1,101,0,16,3.7647E+11,"{'cpus': 0.011566162109375, 'memory': 0.01116943359375}"
345,0,0,63256601796,1,0,200,63256601506,1075,43737493557,"{'cpus': 0.002201080322265625, 'memory': 0.0012912750244140625}"
346,1.26785E+12,5,4.91881E+11,2,0,103,0,254,65667176626,"{'cpus': 0.01214599609375, 'memory': 0.0128326416015625}"
347,1.04926E+12,5,3.00849E+11,2,0,360,2.71642E+11,1820,11351405,"{'cpus': 0.02001953125, 'memory': 0.0013027191162109375}"
348,20143561652,5,2.21495E+11,2,0,360,2.21495E+11,1530,6264766104,"{'cpus': 0.00533294677734375, 'memory': 0.0013027191162109375}"
349,1.97073E+12,0,2.36368E+11,0,0,0,0,97204,54934574654,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
350,8.2545E+11,3,2.60726E+11,2,0,360,2.21495E+11,148,3662951302,"{'cpus': 0.0111541748046875, 'memory': 0.0013027191162109375}"
351,8.41606E+11,5,3.82098E+11,0,0,200,0,417,20737074,"{'cpus': 0.0014972686767578125, 'memory': 0.0008554458618164062}"
352,7.1365E+11,6,2.22221E+11,2,0,200,0,322,80292800,"{'cpus': 0.00405120849609375, 'memory': 0.00390625}"
353,1.6481E+12,0,1.22697E+11,1,0,200,0,4788,13235430878,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}"
354,1.45459E+12,6,7.55687E+11,0,0,105,0,3292,7.15084E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
355,1.97075E+12,2,2.36368E+11,0,0,0,0,89393,80055728,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
356,0,0,20754560042,1,0,200,20754559293,2542,2195713595,"{'cpus': 0.0, 'memory': 0.00016498565673828125}"
357,7.23623E+11,1,3.46556E+11,1,0,103,0,517,26341235665,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
358,2.19945E+12,2,1.16647E+11,1,0,200,0,17,7.52179E+11,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
359,1.90591E+12,6,2.94471E+11,3,1,200,0,216,10517873039,"{'cpus': 0.06591796875, 'memory': 0.009765625}"
360,0,0,3.61049E+11,1,0,105,0,2804,23744554039,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
361,2.53111E+12,3,12983065531,1,0,119,0,378,7390465293,"{'cpus': 0.0528564453125, 'memory': 0.00530242919921875}"
362,1.32531E+12,2,2.94545E+11,1,0,103,0,1022,527517904,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
363,0,2,35039732574,1,0,200,35039731113,3702,41500875663,"{'cpus': 0.0, 'memory': 0.00016498565673828125}"
364,5.39846E+11,1,7.88035E+11,1,0,105,0,1995,9717502874,"{'cpus': 0.0049285888671875, 'memory': 0.0142822265625}"
365,7.84878E+11,3,4.71567E+11,0,0,103,0,7740,28089598019,"{'cpus': 0.00395965576171875, 'memory': 0.0052490234375}"
366,1.24198E+12,0,1.98451E+11,3,0,200,0,181,1.53999E+11,"{'cpus': 0.00405120849609375, 'memory': 0.0123748779296875}"
367,0,2,36195151947,1,0,200,36195149360,6917,4244845421,"{'cpus': 0.0007925033569335938, 'memory': 0.000873565673828125}"
368,2.48136E+12,3,3.26996E+11,0,0,0,0,86742,2682507092,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
369,0,2,55653690268,2,0,200,0,896,62184299465,"{'cpus': 0.0198974609375, 'memory': 0.002468109130859375}"
370,37056199905,5,2.21496E+11,2,0,360,2.21495E+11,1547,2.47338E+11,"{'cpus': 0.0040740966796875, 'memory': 0.0013027191162109375}"
371,2.46218E+12,3,3.26996E+11,0,0,0,0,64411,1886687210,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
372,2.56911E+12,0,2.99996E+11,0,0,0,0,32444,1572558425,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
373,8.81922E+11,3,7.96037E+11,0,0,0,0,25270,263520403,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
374,2.426E+12,0,2.37302E+11,2,0,215,2.37302E+11,1122,41481240024,"{'cpus': 0.011688232421875, 'memory': 0.003253936767578125}"
375,1.45692E+12,6,7.55687E+11,0,0,105,0,1171,1.74726E+11,"{'cpus': 0.00662994384765625, 'memory': 0.0041961669921875}"
376,1.09358E+12,3,1.28074E+11,2,0,0,0,2432,1684834219,"{'cpus': 0.002597808837890625, 'memory': 0.00021648406982421875}"
377,0,0,17305772683,2,0,200,0,2843,1135882466,"{'cpus': 0.0704345703125, 'memory': 0.0416259765625}"
378,4.89168E+11,0,1.16647E+11,1,0,200,0,17,1.36358E+11,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
379,0,2,18257405825,3,1,200,0,59,30748588944,"{'cpus': 0.015411376953125, 'memory': 0.0106048583984375}"
380,2.48271E+11,3,1.05143E+11,2,0,200,0,516,6864058557,"{'cpus': 0.0066070556640625, 'memory': 0.003253936767578125}"
381,7.56006E+11,6,3.76863E+11,0,1,200,0,168,80214841646,"{'cpus': 0.00704193115234375, 'memory': 0.003509521484375}"
382,1.45471E+12,6,7.55687E+11,0,0,105,0,9333,7.31783E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
383,7.67399E+11,2,3.12211E+11,0,0,103,0,13661,10649680450,"{'cpus': 0.002552032470703125, 'memory': 0.003704071044921875}"
384,4.76428E+11,6,4.60275E+11,1,1,103,0,413,2.09229E+11,"{'cpus': 0.01629638671875, 'memory': 0.0711669921875}"
